image_id,image_path,fashionpedia_image_id,annotation_id,category_id,category_name,bbox_x,bbox_y,bbox_width,bbox_height,attribute_ids
img_0109,data\raw\img_0109.jpg,19602,4140,23,shoe,251.0,871.0,52.0,83.0,[]
img_0203,data\raw\img_0203.jpg,19618,4144,9,coat,212.0,170.0,266.0,451.0,"[317, 295, 136, 311, 79, 225, 115, 145, 149]"
img_0203,data\raw\img_0203.jpg,19618,4145,31,sleeve,212.0,213.0,49.0,293.0,"[160, 204]"
img_0203,data\raw\img_0203.jpg,19618,4146,31,sleeve,431.0,222.0,47.0,256.0,"[160, 204]"
img_0203,data\raw\img_0203.jpg,19618,4147,32,pocket,258.0,408.0,42.0,33.0,[224]
img_0203,data\raw\img_0203.jpg,19618,4148,32,pocket,438.0,435.0,9.0,18.0,[224]
img_0203,data\raw\img_0203.jpg,19618,4149,28,collar,221.0,170.0,233.0,57.0,[173]
img_0203,data\raw\img_0203.jpg,19618,4150,6,pants,289.0,408.0,142.0,462.0,"[316, 317, 142, 38, 295, 135, 230, 154, 115]"
img_0203,data\raw\img_0203.jpg,19618,4151,0,"shirt, blouse",308.0,227.0,103.0,190.0,"[317, 146, 295, 135, 115, 229, 141]"
img_0203,data\raw\img_0203.jpg,19618,4152,33,neckline,308.0,230.0,81.0,65.0,[186]
img_0203,data\raw\img_0203.jpg,19618,4153,36,applique,378.0,236.0,19.0,27.0,[]
img_0203,data\raw\img_0203.jpg,19618,4154,35,zipper,341.0,291.0,8.0,124.0,[]
img_0203,data\raw\img_0203.jpg,19618,4155,25,scarf,299.0,185.0,91.0,72.0,[]
img_0203,data\raw\img_0203.jpg,19618,4156,23,shoe,281.0,861.0,85.0,109.0,[]
img_0203,data\raw\img_0203.jpg,19618,4157,23,shoe,291.0,815.0,87.0,106.0,[]
img_0203,data\raw\img_0203.jpg,19618,4158,15,"headband, head covering, hair accessory",382.0,157.0,4.0,3.0,[]
img_0324,data\raw\img_0324.jpg,19633,4162,1,"top, t-shirt, sweatshirt",138.0,652.0,231.0,323.0,"[317, 316, 142, 146, 295, 135, 115, 10]"
img_0324,data\raw\img_0324.jpg,19633,4163,33,neckline,165.0,652.0,181.0,116.0,[185]
img_0324,data\raw\img_0324.jpg,19633,4164,3,cardigan,0.0,549.0,537.0,474.0,"[316, 317, 137, 295, 115, 145]"
img_0324,data\raw\img_0324.jpg,19633,4165,31,sleeve,411.0,581.0,126.0,296.0,"[158, 204]"
img_0324,data\raw\img_0324.jpg,19633,4166,31,sleeve,0.0,592.0,110.0,280.0,"[158, 204]"
img_0324,data\raw\img_0324.jpg,19633,4167,13,glasses,273.0,452.0,152.0,61.0,[]
img_0172,data\raw\img_0172.jpg,19641,4168,15,"headband, head covering, hair accessory",281.0,98.0,51.0,48.0,[]
img_0172,data\raw\img_0172.jpg,19641,4169,23,shoe,318.0,779.0,12.0,68.0,[]
img_0172,data\raw\img_0172.jpg,19641,4170,23,shoe,318.0,826.0,46.0,61.0,[]
img_0172,data\raw\img_0172.jpg,19641,4171,6,pants,296.0,566.0,94.0,251.0,"[316, 317, 38, 295, 134, 154, 115]"
img_0172,data\raw\img_0172.jpg,19641,4172,10,dress,264.0,295.0,162.0,314.0,"[317, 129, 295, 112, 304, 149, 139, 115, 229]"
img_0172,data\raw\img_0172.jpg,19641,4173,33,neckline,286.0,295.0,130.0,20.0,[200]
img_0959,data\raw\img_0959.jpg,19647,4174,15,"headband, head covering, hair accessory",475.0,183.0,44.0,23.0,[]
img_0959,data\raw\img_0959.jpg,19647,4175,10,dress,447.0,259.0,121.0,216.0,"[317, 142, 295, 312, 129, 149, 314, 105, 115, 325, 229]"
img_0959,data\raw\img_0959.jpg,19647,4176,6,pants,461.0,455.0,67.0,142.0,"[316, 317, 38, 295, 135, 154, 115, 286]"
img_0959,data\raw\img_0959.jpg,19647,4177,23,shoe,481.0,603.0,24.0,50.0,[]
img_0959,data\raw\img_0959.jpg,19647,4178,23,shoe,504.0,579.0,15.0,56.0,[]
img_0959,data\raw\img_0959.jpg,19647,4179,31,sleeve,536.0,259.0,32.0,144.0,"[159, 204]"
img_0959,data\raw\img_0959.jpg,19647,4180,31,sleeve,449.0,264.0,23.0,111.0,"[159, 204]"
img_0583,data\raw\img_0583.jpg,19656,4181,31,sleeve,60.0,545.0,130.0,478.0,[204]
img_0583,data\raw\img_0583.jpg,19656,4182,31,sleeve,583.0,479.0,98.0,544.0,[204]
img_0583,data\raw\img_0583.jpg,19656,4183,4,jacket,60.0,417.0,621.0,606.0,"[317, 17, 142, 295, 225, 115]"
img_0583,data\raw\img_0583.jpg,19656,4184,29,lapel,198.0,417.0,321.0,606.0,[174]
img_0583,data\raw\img_0583.jpg,19656,4185,32,pocket,490.0,670.0,96.0,59.0,[219]
img_0583,data\raw\img_0583.jpg,19656,4186,33,neckline,266.0,458.0,177.0,103.0,[181]
img_0583,data\raw\img_0583.jpg,19656,4187,1,"top, t-shirt, sweatshirt",266.0,457.0,198.0,566.0,"[316, 317, 295, 136, 4, 115, 145]"
img_0893,data\raw\img_0893.jpg,19658,4188,1,"top, t-shirt, sweatshirt",466.0,274.0,91.0,118.0,"[146, 328, 295, 136, 332, 314, 11, 115, 145]"
img_0893,data\raw\img_0893.jpg,19658,4189,8,skirt,464.0,384.0,98.0,125.0,"[316, 317, 142, 295, 68, 127, 149, 115, 229]"
img_0893,data\raw\img_0893.jpg,19658,4190,23,shoe,516.0,634.0,27.0,40.0,[]
img_0893,data\raw\img_0893.jpg,19658,4191,23,shoe,498.0,629.0,21.0,44.0,[]
img_0893,data\raw\img_0893.jpg,19658,4192,33,neckline,486.0,274.0,55.0,40.0,[185]
img_0719,data\raw\img_0719.jpg,19659,4193,31,sleeve,252.0,349.0,86.0,132.0,"[160, 204]"
img_0719,data\raw\img_0719.jpg,19659,4194,31,sleeve,385.0,350.0,68.0,134.0,"[160, 204]"
img_0719,data\raw\img_0719.jpg,19659,4195,4,jacket,252.0,349.0,201.0,226.0,"[317, 146, 142, 295, 298, 136, 225, 115, 21]"
img_0719,data\raw\img_0719.jpg,19659,4196,2,sweater,330.0,363.0,55.0,205.0,"[316, 146, 142, 295, 328, 136, 115]"
img_0719,data\raw\img_0719.jpg,19659,4197,32,pocket,276.0,571.0,44.0,28.0,[223]
img_0719,data\raw\img_0719.jpg,19659,4198,8,skirt,256.0,565.0,190.0,102.0,"[316, 317, 142, 129, 295, 68, 225, 115]"
img_0719,data\raw\img_0719.jpg,19659,4199,25,scarf,335.0,337.0,124.0,330.0,[]
img_0719,data\raw\img_0719.jpg,19659,4200,27,hood,277.0,350.0,170.0,33.0,[]
img_0390,data\raw\img_0390.jpg,19661,4201,31,sleeve,238.0,316.0,60.0,212.0,"[160, 205]"
img_0390,data\raw\img_0390.jpg,19661,4202,31,sleeve,403.0,414.0,24.0,90.0,"[160, 205]"
img_0390,data\raw\img_0390.jpg,19661,4203,33,neckline,312.0,279.0,47.0,18.0,[182]
img_0390,data\raw\img_0390.jpg,19661,4204,3,cardigan,238.0,282.0,188.0,336.0,"[317, 286, 312, 137, 225, 149, 115, 145]"
img_0390,data\raw\img_0390.jpg,19661,4205,10,dress,217.0,278.0,267.0,448.0,"[229, 327, 151, 281, 113, 323, 141, 312, 286, 117, 314, 115]"
img_0390,data\raw\img_0390.jpg,19661,4206,23,shoe,391.0,865.0,102.0,102.0,[]
img_0390,data\raw\img_0390.jpg,19661,4207,23,shoe,284.0,900.0,81.0,109.0,[]
img_0390,data\raw\img_0390.jpg,19661,4208,37,bead,339.0,459.0,3.0,3.0,[]
img_0390,data\raw\img_0390.jpg,19661,4209,37,bead,356.0,459.0,3.0,4.0,[]
img_0390,data\raw\img_0390.jpg,19661,4210,37,bead,345.0,493.0,3.0,3.0,[]
img_0390,data\raw\img_0390.jpg,19661,4211,37,bead,358.0,527.0,3.0,3.0,[]
img_0390,data\raw\img_0390.jpg,19661,4212,37,bead,376.0,526.0,2.0,3.0,[]
img_0390,data\raw\img_0390.jpg,19661,4213,37,bead,297.0,462.0,4.0,3.0,[]
img_0390,data\raw\img_0390.jpg,19661,4214,37,bead,305.0,451.0,4.0,2.0,[]
img_0390,data\raw\img_0390.jpg,19661,4215,37,bead,306.0,437.0,4.0,4.0,[]
img_0390,data\raw\img_0390.jpg,19661,4216,37,bead,307.0,420.0,3.0,4.0,[]
img_0390,data\raw\img_0390.jpg,19661,4217,37,bead,309.0,405.0,3.0,4.0,[]
img_0390,data\raw\img_0390.jpg,19661,4218,36,applique,289.0,288.0,38.0,184.0,[]
img_0390,data\raw\img_0390.jpg,19661,4219,36,applique,285.0,497.0,13.0,27.0,[]
img_0390,data\raw\img_0390.jpg,19661,4220,32,pocket,250.0,523.0,47.0,61.0,[218]
img_0150,data\raw\img_0150.jpg,19669,4221,1,"top, t-shirt, sweatshirt",161.0,53.0,320.0,490.0,"[316, 317, 295, 135, 147, 115, 145, 16]"
img_0150,data\raw\img_0150.jpg,19669,4222,31,sleeve,389.0,177.0,92.0,140.0,"[204, 157]"
img_0150,data\raw\img_0150.jpg,19669,4223,31,sleeve,172.0,225.0,28.0,88.0,"[204, 157]"
img_0150,data\raw\img_0150.jpg,19669,4224,27,hood,161.0,53.0,200.0,216.0,[]
img_0150,data\raw\img_0150.jpg,19669,4225,1,"top, t-shirt, sweatshirt",209.0,242.0,108.0,102.0,"[316, 317, 295, 135, 2, 115]"
img_0150,data\raw\img_0150.jpg,19669,4226,33,neckline,236.0,242.0,81.0,40.0,[185]
img_0582,data\raw\img_0582.jpg,19670,4227,8,skirt,260.0,408.0,190.0,348.0,"[317, 152, 142, 309, 295, 68, 114, 229, 128]"
img_0582,data\raw\img_0582.jpg,19670,4228,2,sweater,223.0,152.0,247.0,412.0,"[317, 316, 138, 146, 295, 115, 145]"
img_0582,data\raw\img_0582.jpg,19670,4229,31,sleeve,413.0,236.0,57.0,328.0,"[160, 205]"
img_0582,data\raw\img_0582.jpg,19670,4230,31,sleeve,223.0,229.0,47.0,320.0,"[160, 205]"
img_0582,data\raw\img_0582.jpg,19670,4231,33,neckline,255.0,152.0,178.0,122.0,[199]
img_0582,data\raw\img_0582.jpg,19670,4232,23,shoe,386.0,890.0,65.0,90.0,[]
img_0582,data\raw\img_0582.jpg,19670,4233,23,shoe,258.0,905.0,44.0,75.0,[]
img_0592,data\raw\img_0592.jpg,19681,4241,33,neckline,287.0,247.0,58.0,13.0,[182]
img_0592,data\raw\img_0592.jpg,19681,4242,10,dress,227.0,247.0,185.0,632.0,"[317, 309, 295, 140, 155, 127, 115, 229, 106]"
img_0592,data\raw\img_0592.jpg,19681,4243,31,sleeve,402.0,237.0,70.0,280.0,"[160, 204]"
img_0592,data\raw\img_0592.jpg,19681,4244,31,sleeve,203.0,499.0,30.0,53.0,"[160, 204]"
img_0592,data\raw\img_0592.jpg,19681,4245,4,jacket,203.0,216.0,269.0,336.0,"[317, 316, 142, 146, 20, 136, 226, 115]"
img_0592,data\raw\img_0592.jpg,19681,4246,29,lapel,238.0,216.0,125.0,156.0,[176]
img_0592,data\raw\img_0592.jpg,19681,4247,23,shoe,285.0,835.0,38.0,71.0,[]
img_0592,data\raw\img_0592.jpg,19681,4248,23,shoe,312.0,859.0,52.0,75.0,[]
img_0645,data\raw\img_0645.jpg,19700,4249,23,shoe,233.0,925.0,136.0,45.0,[]
img_0645,data\raw\img_0645.jpg,19700,4250,23,shoe,276.0,872.0,104.0,64.0,[]
img_0645,data\raw\img_0645.jpg,19700,4251,35,zipper,328.0,784.0,13.0,74.0,[]
img_0645,data\raw\img_0645.jpg,19700,4252,6,pants,260.0,419.0,132.0,440.0,"[316, 317, 295, 135, 230, 153, 42, 115]"
img_0645,data\raw\img_0645.jpg,19700,4253,24,"bag, wallet",179.0,326.0,196.0,229.0,[]
img_0645,data\raw\img_0645.jpg,19700,4254,28,collar,309.0,154.0,76.0,40.0,[163]
img_0645,data\raw\img_0645.jpg,19700,4255,1,"top, t-shirt, sweatshirt",259.0,154.0,147.0,275.0,"[317, 146, 295, 136, 115, 145, 14]"
img_0155,data\raw\img_0155.jpg,19701,4256,31,sleeve,438.0,224.0,33.0,77.0,"[204, 157]"
img_0155,data\raw\img_0155.jpg,19701,4257,31,sleeve,587.0,218.0,36.0,74.0,"[204, 157]"
img_0155,data\raw\img_0155.jpg,19701,4258,28,collar,485.0,194.0,84.0,36.0,[163]
img_0155,data\raw\img_0155.jpg,19701,4259,0,"shirt, blouse",438.0,194.0,185.0,240.0,"[316, 295, 136, 225, 147, 115, 145, 324]"
img_0155,data\raw\img_0155.jpg,19701,4260,32,pocket,572.0,259.0,13.0,20.0,[224]
img_0155,data\raw\img_0155.jpg,19701,4261,1,"top, t-shirt, sweatshirt",493.0,221.0,66.0,195.0,"[317, 316, 146, 295, 136, 0, 115, 145]"
img_0155,data\raw\img_0155.jpg,19701,4262,33,neckline,504.0,221.0,54.0,36.0,[183]
img_0155,data\raw\img_0155.jpg,19701,4263,13,glasses,517.0,255.0,20.0,47.0,[]
img_0155,data\raw\img_0155.jpg,19701,4264,32,pocket,551.0,266.0,6.0,34.0,[218]
img_0155,data\raw\img_0155.jpg,19701,4265,18,watch,596.0,393.0,23.0,15.0,[]
img_0155,data\raw\img_0155.jpg,19701,4266,6,pants,470.0,413.0,130.0,233.0,"[316, 317, 295, 136, 230, 154, 115]"
img_0155,data\raw\img_0155.jpg,19701,4267,32,pocket,471.0,417.0,22.0,18.0,[223]
img_0155,data\raw\img_0155.jpg,19701,4268,23,shoe,460.0,643.0,43.0,38.0,[]
img_0155,data\raw\img_0155.jpg,19701,4269,23,shoe,561.0,641.0,58.0,39.0,[]
img_0920,data\raw\img_0920.jpg,19760,4270,4,jacket,153.0,235.0,303.0,342.0,"[317, 17, 142, 316, 146, 295, 135, 225, 115]"
img_0920,data\raw\img_0920.jpg,19760,4271,31,sleeve,372.0,282.0,84.0,279.0,"[160, 204]"
img_0920,data\raw\img_0920.jpg,19760,4272,31,sleeve,153.0,265.0,60.0,280.0,"[160, 204]"
img_0920,data\raw\img_0920.jpg,19760,4273,32,pocket,345.0,344.0,39.0,11.0,[219]
img_0920,data\raw\img_0920.jpg,19760,4274,32,pocket,356.0,480.0,25.0,31.0,[224]
img_0920,data\raw\img_0920.jpg,19760,4275,32,pocket,197.0,465.0,30.0,27.0,[224]
img_0920,data\raw\img_0920.jpg,19760,4276,32,pocket,207.0,436.0,20.0,21.0,[219]
img_0920,data\raw\img_0920.jpg,19760,4277,29,lapel,238.0,235.0,130.0,188.0,[174]
img_0920,data\raw\img_0920.jpg,19760,4278,5,vest,246.0,256.0,91.0,288.0,"[317, 316, 142, 146, 295, 135, 225, 115]"
img_0920,data\raw\img_0920.jpg,19760,4279,28,collar,274.0,234.0,66.0,52.0,[163]
img_0920,data\raw\img_0920.jpg,19760,4280,16,tie,281.0,261.0,32.0,93.0,[]
img_0920,data\raw\img_0920.jpg,19760,4281,31,sleeve,182.0,538.0,16.0,15.0,[160]
img_0920,data\raw\img_0920.jpg,19760,4282,31,sleeve,371.0,538.0,25.0,22.0,[160]
img_0920,data\raw\img_0920.jpg,19760,4283,0,"shirt, blouse",182.0,234.0,213.0,325.0,"[316, 317, 295, 136, 225, 115]"
img_0920,data\raw\img_0920.jpg,19760,4284,18,watch,370.0,547.0,25.0,28.0,[]
img_0920,data\raw\img_0920.jpg,19760,4285,6,pants,192.0,527.0,185.0,375.0,"[316, 317, 142, 295, 136, 230, 154, 115]"
img_0920,data\raw\img_0920.jpg,19760,4286,32,pocket,192.0,548.0,6.0,13.0,[222]
img_0920,data\raw\img_0920.jpg,19760,4287,32,pocket,365.0,569.0,6.0,26.0,[222]
img_0920,data\raw\img_0920.jpg,19760,4288,23,shoe,264.0,896.0,71.0,71.0,[]
img_0920,data\raw\img_0920.jpg,19760,4289,23,shoe,172.0,885.0,108.0,59.0,[]
img_0920,data\raw\img_0920.jpg,19760,4290,33,neckline,272.0,256.0,65.0,99.0,[183]
img_0634,data\raw\img_0634.jpg,19764,4301,10,dress,208.0,220.0,237.0,737.0,"[316, 108, 229, 295, 140, 327, 155, 115, 128]"
img_0634,data\raw\img_0634.jpg,19764,4302,31,sleeve,390.0,240.0,55.0,277.0,"[160, 204]"
img_0634,data\raw\img_0634.jpg,19764,4303,31,sleeve,208.0,252.0,54.0,283.0,"[160, 204]"
img_0634,data\raw\img_0634.jpg,19764,4304,33,neckline,283.0,220.0,82.0,22.0,[182]
img_0289,data\raw\img_0289.jpg,19768,4305,23,shoe,217.0,937.0,111.0,86.0,[]
img_0289,data\raw\img_0289.jpg,19768,4306,23,shoe,369.0,943.0,67.0,80.0,[]
img_0289,data\raw\img_0289.jpg,19768,4307,6,pants,227.0,726.0,207.0,239.0,"[316, 317, 38, 295, 135, 230, 154, 115]"
img_0289,data\raw\img_0289.jpg,19768,4308,10,dress,183.0,183.0,296.0,625.0,"[316, 317, 152, 295, 114, 145, 128]"
img_0289,data\raw\img_0289.jpg,19768,4309,33,neckline,322.0,183.0,45.0,12.0,[182]
img_0289,data\raw\img_0289.jpg,19768,4310,31,sleeve,216.0,207.0,56.0,353.0,"[160, 208]"
img_0289,data\raw\img_0289.jpg,19768,4311,31,sleeve,413.0,209.0,66.0,332.0,"[160, 208]"
img_0232,data\raw\img_0232.jpg,19771,4312,1,"top, t-shirt, sweatshirt",135.0,444.0,305.0,255.0,"[317, 142, 295, 135, 307, 115, 13]"
img_0232,data\raw\img_0232.jpg,19771,4313,33,neckline,135.0,444.0,305.0,129.0,[187]
img_0232,data\raw\img_0232.jpg,19771,4314,8,skirt,98.0,675.0,392.0,348.0,"[317, 77, 295, 304, 115, 141]"
img_0232,data\raw\img_0232.jpg,19771,4315,19,belt,148.0,694.0,271.0,50.0,[]
img_0135,data\raw\img_0135.jpg,19774,4316,4,jacket,228.0,194.0,273.0,328.0,"[317, 17, 142, 316, 146, 295, 136, 227, 115]"
img_0135,data\raw\img_0135.jpg,19774,4317,31,sleeve,405.0,254.0,96.0,268.0,"[160, 204]"
img_0135,data\raw\img_0135.jpg,19774,4318,31,sleeve,228.0,266.0,39.0,207.0,"[160, 204]"
img_0135,data\raw\img_0135.jpg,19774,4319,29,lapel,283.0,194.0,88.0,118.0,[176]
img_0135,data\raw\img_0135.jpg,19774,4320,6,pants,236.0,488.0,174.0,394.0,"[316, 317, 229, 295, 136, 154, 115]"
img_0135,data\raw\img_0135.jpg,19774,4321,23,shoe,301.0,873.0,45.0,86.0,[]
img_0135,data\raw\img_0135.jpg,19774,4322,23,shoe,332.0,832.0,36.0,72.0,[]
img_0231,data\raw\img_0231.jpg,19786,4330,10,dress,321.0,399.0,387.0,624.0,"[316, 295, 119, 104, 325, 115, 229, 141]"
img_0231,data\raw\img_0231.jpg,19786,4331,33,neckline,410.0,399.0,257.0,114.0,[186]
img_0024,data\raw\img_0024.jpg,19795,4332,9,coat,250.0,192.0,230.0,496.0,"[317, 295, 136, 311, 79, 225, 115, 145, 151]"
img_0024,data\raw\img_0024.jpg,19795,4333,29,lapel,296.0,192.0,139.0,111.0,[177]
img_0024,data\raw\img_0024.jpg,19795,4334,32,pocket,422.0,347.0,31.0,50.0,[224]
img_0024,data\raw\img_0024.jpg,19795,4335,32,pocket,287.0,357.0,19.0,33.0,[224]
img_0024,data\raw\img_0024.jpg,19795,4336,31,sleeve,444.0,305.0,36.0,205.0,"[160, 204]"
img_0024,data\raw\img_0024.jpg,19795,4337,31,sleeve,250.0,295.0,43.0,211.0,"[160, 204]"
img_0024,data\raw\img_0024.jpg,19795,4338,6,pants,322.0,447.0,91.0,403.0,"[316, 317, 142, 38, 295, 135, 230, 154, 115]"
img_0024,data\raw\img_0024.jpg,19795,4339,0,"shirt, blouse",339.0,225.0,56.0,223.0,"[317, 225]"
img_0024,data\raw\img_0024.jpg,19795,4340,33,neckline,350.0,225.0,45.0,32.0,[179]
img_0024,data\raw\img_0024.jpg,19795,4341,23,shoe,374.0,863.0,32.0,85.0,[]
img_0024,data\raw\img_0024.jpg,19795,4342,23,shoe,330.0,891.0,51.0,67.0,[]
img_0441,data\raw\img_0441.jpg,19808,4349,18,watch,373.0,385.0,28.0,32.0,[]
img_0441,data\raw\img_0441.jpg,19808,4350,24,"bag, wallet",146.0,509.0,57.0,221.0,[]
img_0441,data\raw\img_0441.jpg,19808,4351,23,shoe,268.0,833.0,51.0,120.0,[]
img_0441,data\raw\img_0441.jpg,19808,4352,23,shoe,207.0,859.0,64.0,116.0,[]
img_0441,data\raw\img_0441.jpg,19808,4353,10,dress,137.0,202.0,344.0,703.0,"[316, 317, 295, 140, 114, 154, 101, 128]"
img_0441,data\raw\img_0441.jpg,19808,4354,33,neckline,230.0,209.0,63.0,20.0,[182]
img_0441,data\raw\img_0441.jpg,19808,4355,31,sleeve,137.0,213.0,46.0,117.0,"[157, 207]"
img_0441,data\raw\img_0441.jpg,19808,4356,31,sleeve,358.0,218.0,123.0,218.0,"[158, 208]"
img_0684,data\raw\img_0684.jpg,19826,4357,33,neckline,273.0,202.0,97.0,28.0,[190]
img_0684,data\raw\img_0684.jpg,19826,4358,31,sleeve,411.0,241.0,45.0,220.0,"[213, 159]"
img_0684,data\raw\img_0684.jpg,19826,4359,31,sleeve,227.0,238.0,46.0,96.0,"[157, 207]"
img_0684,data\raw\img_0684.jpg,19826,4360,1,"top, t-shirt, sweatshirt",227.0,202.0,229.0,286.0,"[316, 137, 146, 295, 328, 115, 145]"
img_0684,data\raw\img_0684.jpg,19826,4361,6,pants,233.0,451.0,196.0,428.0,"[131, 316, 138, 229, 328, 295, 154, 115, 43]"
img_0684,data\raw\img_0684.jpg,19826,4362,23,shoe,295.0,877.0,45.0,86.0,[]
img_0684,data\raw\img_0684.jpg,19826,4363,23,shoe,338.0,844.0,31.0,80.0,[]
img_0277,data\raw\img_0277.jpg,19794,4364,14,hat,313.0,93.0,128.0,74.0,[]
img_0277,data\raw\img_0277.jpg,19794,4365,25,scarf,297.0,183.0,180.0,247.0,[]
img_0277,data\raw\img_0277.jpg,19794,4366,1,"top, t-shirt, sweatshirt",368.0,259.0,57.0,189.0,"[317, 316, 146, 295, 0]"
img_0277,data\raw\img_0277.jpg,19794,4367,0,"shirt, blouse",305.0,249.0,132.0,312.0,"[316, 148, 295, 136, 322, 225, 115]"
img_0277,data\raw\img_0277.jpg,19794,4368,33,neckline,368.0,259.0,28.0,12.0,[190]
img_0277,data\raw\img_0277.jpg,19794,4369,28,collar,345.0,249.0,22.0,20.0,[163]
img_0277,data\raw\img_0277.jpg,19794,4370,4,jacket,218.0,238.0,250.0,305.0,"[317, 316, 142, 146, 229, 20, 136, 115]"
img_0277,data\raw\img_0277.jpg,19794,4371,31,sleeve,423.0,356.0,45.0,187.0,"[160, 204]"
img_0277,data\raw\img_0277.jpg,19794,4372,31,sleeve,218.0,248.0,84.0,288.0,"[160, 204]"
img_0277,data\raw\img_0277.jpg,19794,4373,29,lapel,295.0,238.0,74.0,140.0,[177]
img_0277,data\raw\img_0277.jpg,19794,4374,24,"bag, wallet",182.0,285.0,140.0,298.0,[]
img_0277,data\raw\img_0277.jpg,19794,4375,24,"bag, wallet",430.0,557.0,40.0,226.0,[]
img_0277,data\raw\img_0277.jpg,19794,4376,35,zipper,302.0,268.0,64.0,225.0,[]
img_0277,data\raw\img_0277.jpg,19794,4377,35,zipper,218.0,486.0,9.0,50.0,[]
img_0277,data\raw\img_0277.jpg,19794,4378,6,pants,281.0,446.0,147.0,393.0,"[316, 317, 36, 142, 295, 135, 230, 154, 115]"
img_0277,data\raw\img_0277.jpg,19794,4379,32,pocket,411.0,447.0,17.0,42.0,[223]
img_0277,data\raw\img_0277.jpg,19794,4380,23,shoe,330.0,811.0,100.0,102.0,[]
img_0277,data\raw\img_0277.jpg,19794,4381,23,shoe,275.0,833.0,112.0,101.0,[]
img_0299,data\raw\img_0299.jpg,19806,4382,4,jacket,426.0,229.0,333.0,348.0,"[317, 316, 142, 146, 229, 20, 136, 115]"
img_0299,data\raw\img_0299.jpg,19806,4383,31,sleeve,426.0,241.0,112.0,250.0,"[160, 204]"
img_0299,data\raw\img_0299.jpg,19806,4384,31,sleeve,658.0,287.0,101.0,175.0,"[160, 204]"
img_0299,data\raw\img_0299.jpg,19806,4385,30,epaulette,659.0,268.0,32.0,20.0,[]
img_0299,data\raw\img_0299.jpg,19806,4386,30,epaulette,469.0,231.0,55.0,12.0,[]
img_0299,data\raw\img_0299.jpg,19806,4387,29,lapel,489.0,230.0,189.0,202.0,[177]
img_0299,data\raw\img_0299.jpg,19806,4388,42,rivet,502.0,265.0,11.0,9.0,[]
img_0299,data\raw\img_0299.jpg,19806,4389,42,rivet,498.0,305.0,11.0,10.0,[]
img_0299,data\raw\img_0299.jpg,19806,4390,42,rivet,661.0,282.0,10.0,7.0,[]
img_0299,data\raw\img_0299.jpg,19806,4391,35,zipper,489.0,317.0,68.0,254.0,[]
img_0299,data\raw\img_0299.jpg,19806,4392,35,zipper,650.0,289.0,42.0,288.0,[]
img_0299,data\raw\img_0299.jpg,19806,4393,35,zipper,713.0,341.0,45.0,70.0,[]
img_0299,data\raw\img_0299.jpg,19806,4394,35,zipper,464.0,447.0,39.0,40.0,[]
img_0299,data\raw\img_0299.jpg,19806,4395,35,zipper,470.0,395.0,27.0,70.0,[]
img_0299,data\raw\img_0299.jpg,19806,4396,32,pocket,461.0,395.0,36.0,75.0,[222]
img_0299,data\raw\img_0299.jpg,19806,4397,1,"top, t-shirt, sweatshirt",534.0,281.0,91.0,244.0,"[317, 316, 142, 146, 295, 135, 0, 115]"
img_0299,data\raw\img_0299.jpg,19806,4398,33,neckline,549.0,281.0,76.0,16.0,[200]
img_0299,data\raw\img_0299.jpg,19806,4399,7,shorts,474.0,493.0,251.0,165.0,"[148, 317, 297, 295, 136, 143, 50, 300, 115, 230]"
img_0805,data\raw\img_0805.jpg,19811,4400,10,dress,220.0,184.0,264.0,437.0,"[316, 317, 129, 295, 225, 149, 115, 145, 103]"
img_0805,data\raw\img_0805.jpg,19811,4401,31,sleeve,220.0,225.0,64.0,291.0,"[160, 204]"
img_0805,data\raw\img_0805.jpg,19811,4402,28,collar,310.0,184.0,79.0,40.0,[162]
img_0805,data\raw\img_0805.jpg,19811,4403,32,pocket,376.0,268.0,50.0,74.0,[218]
img_0805,data\raw\img_0805.jpg,19811,4404,31,sleeve,418.0,217.0,53.0,292.0,"[160, 204]"
img_0805,data\raw\img_0805.jpg,19811,4405,32,pocket,405.0,392.0,45.0,100.0,[222]
img_0805,data\raw\img_0805.jpg,19811,4406,32,pocket,278.0,393.0,38.0,102.0,[222]
img_0805,data\raw\img_0805.jpg,19811,4407,6,pants,278.0,579.0,148.0,394.0,"[316, 317, 137, 295, 125, 155, 230, 115]"
img_0805,data\raw\img_0805.jpg,19811,4408,23,shoe,333.0,962.0,28.0,12.0,[]
img_0805,data\raw\img_0805.jpg,19811,4409,23,shoe,282.0,911.0,41.0,33.0,[]
img_0805,data\raw\img_0805.jpg,19811,4410,24,"bag, wallet",417.0,549.0,120.0,166.0,[]
img_0000,data\raw\img_0000.jpg,19817,4411,33,neckline,273.0,195.0,103.0,19.0,[189]
img_0000,data\raw\img_0000.jpg,19817,4412,31,sleeve,198.0,178.0,67.0,299.0,"[215, 159]"
img_0000,data\raw\img_0000.jpg,19817,4413,31,sleeve,400.0,197.0,52.0,285.0,"[215, 159]"
img_0000,data\raw\img_0000.jpg,19817,4414,10,dress,198.0,178.0,255.0,475.0,"[316, 318, 229, 295, 328, 140, 150, 102, 127, 115]"
img_0000,data\raw\img_0000.jpg,19817,4415,23,shoe,323.0,831.0,44.0,111.0,[]
img_0000,data\raw\img_0000.jpg,19817,4416,23,shoe,266.0,901.0,57.0,86.0,[]
