image_id,image_path,fashionpedia_image_id,original_filename,width,height,split
img_0496,data\raw\img_0496.jpg,9609,ab52c9490015a4b79249fe7076319b54.jpg,632,1024,validation
img_0497,data\raw\img_0497.jpg,12892,d3cf66e85e45aede8542d3c0d419b6ac.jpg,682,1024,validation
img_0498,data\raw\img_0498.jpg,10918,f21917ca7be65a544416cca0921a6e89.jpg,683,1024,validation
img_0499,data\raw\img_0499.jpg,9311,9a755d94e00922406ee34010fac8eec5.jpg,683,1024,validation
img_0500,data\raw\img_0500.jpg,13148,8c6c8abea5d5a128ca8834600b2aeddc.jpg,683,1024,validation
img_0501,data\raw\img_0501.jpg,15459,6d734ccae856df8a0bf85bb3f658bbbb.jpg,545,1024,validation
img_0502,data\raw\img_0502.jpg,11532,3745efe8958e34ca0e5dbab9362a68da.jpg,682,1024,validation
img_0503,data\raw\img_0503.jpg,9664,c5cbcc1459bb67f98ea6ef6e9b3311ab.jpg,687,1024,validation
img_0504,data\raw\img_0504.jpg,9425,2c0c4094e2c3988fd3be0146f2c2488f.jpg,683,1024,validation
img_0505,data\raw\img_0505.jpg,9234,08a58fc63f2d38be5419ad16e7ced303.jpg,1024,621,validation
img_0506,data\raw\img_0506.jpg,19021,590d516a191a9f1013976798dda97d36.jpg,1024,1024,validation
img_0507,data\raw\img_0507.jpg,11387,8623733272199d95726231fd6dcdc7bf.jpg,712,1024,validation
img_0508,data\raw\img_0508.jpg,12330,de3856d93bf781545f6453afbbeef077.jpg,632,1024,validation
img_0509,data\raw\img_0509.jpg,18791,b95dae1ed0c598a38d17906e9b27dabe.jpg,683,1024,validation
img_0510,data\raw\img_0510.jpg,19575,a4f806e6b45ed0ac339db298ee287b44.jpg,768,1024,validation
img_0511,data\raw\img_0511.jpg,19875,f89405533537dc196ae40e5ec36b2b08.jpg,682,1024,validation
img_0512,data\raw\img_0512.jpg,12197,d763f1b64e80e78559eb39998405ba64.jpg,1024,682,validation
img_0513,data\raw\img_0513.jpg,9087,474e72f6ba85af2fd401bcf4aebb7475.jpg,683,1024,validation
img_0514,data\raw\img_0514.jpg,10266,f43143d9807fbb2948474f68d8c6f550.jpg,682,1024,validation
img_0515,data\raw\img_0515.jpg,16243,a7cd14255a4b949380f8068a77e98a9a.jpg,1024,682,validation
img_0516,data\raw\img_0516.jpg,15812,657d7fe5de48897db7ceb4891853830e.jpg,680,1024,validation
img_0517,data\raw\img_0517.jpg,13318,923d9f0cbf8310c92e7949638ac59fdc.jpg,682,1024,validation
img_0518,data\raw\img_0518.jpg,9908,99182c4ad8ec61c657126e02fb09524b.jpg,682,1024,validation
img_0519,data\raw\img_0519.jpg,11073,5d2a983e1bcdce687150ce6115212283.jpg,1024,682,validation
img_0520,data\raw\img_0520.jpg,10128,17952d2e204c49ddd4fcd63eef60480c.jpg,683,1024,validation
img_0521,data\raw\img_0521.jpg,10937,1744183e925250327f807fdb15907f6a.jpg,632,1024,validation
img_0522,data\raw\img_0522.jpg,16599,216d717f1360e765cdc3e6d4321b2270.jpg,682,1024,validation
img_0523,data\raw\img_0523.jpg,11489,09c1c65c2b742a710bc736a8fe566d11.jpg,731,1024,validation
img_0524,data\raw\img_0524.jpg,17401,70eafbe28f1ce1a955c1acf2913ade0e.jpg,1024,682,validation
img_0525,data\raw\img_0525.jpg,18130,845197179e9ea35e1dd58144a1e03f36.jpg,632,1024,validation
img_0526,data\raw\img_0526.jpg,11467,dc04491259bc9802758a0ec781f3983c.jpg,683,1024,validation
img_0527,data\raw\img_0527.jpg,10716,1f1e21e9d1206809d4f20ef5e6d2ddef.jpg,682,1024,validation
img_0528,data\raw\img_0528.jpg,20590,552abb540dabe8fabad26affaf1e7916.jpg,682,1024,validation
img_0529,data\raw\img_0529.jpg,12554,eb20c87403d09323d402b3461afbdb0e.jpg,597,1024,validation
img_0530,data\raw\img_0530.jpg,15665,3053bb1873f4e80de9e7c5c912b98ae0.jpg,683,1024,validation
img_0531,data\raw\img_0531.jpg,15528,84a4f4463d6e730c24bc14c5db844e0f.jpg,688,1024,validation
img_0532,data\raw\img_0532.jpg,9591,0e9775fcd1a3b1d95aed773e684b3f49.jpg,681,1024,validation
img_0533,data\raw\img_0533.jpg,20362,ceda0fb843f97259cad42ea47d14fe48.jpg,682,1024,validation
img_0534,data\raw\img_0534.jpg,16187,6df68986984a942712bff893699d9167.jpg,679,1024,validation
img_0535,data\raw\img_0535.jpg,17869,ebb38e79797679a23f7959ebbe0337a0.jpg,680,1024,validation
img_0536,data\raw\img_0536.jpg,18328,0301f50a3cd73f13cd9e1125d8ef38bd.jpg,682,1024,validation
img_0537,data\raw\img_0537.jpg,10011,265a6f3aee35666b2f62752c49f6dd63.jpg,681,1024,validation
img_0538,data\raw\img_0538.jpg,15338,500b11585be57e3a6392ccca2b946872.jpg,683,1024,validation
img_0539,data\raw\img_0539.jpg,12798,473b84b26a91ed22e0c0584cab355068.jpg,681,1024,validation
img_0540,data\raw\img_0540.jpg,17402,8cca49fbcf6adea78b6fe875c06edf48.jpg,683,1024,validation
img_0541,data\raw\img_0541.jpg,17658,65cb75a24d64e835888e2824b1baaacc.jpg,1024,683,validation
img_0542,data\raw\img_0542.jpg,9223,33a3fc04da3b454d27f5fdc5e8bb0f53.jpg,1024,1024,validation
img_0543,data\raw\img_0543.jpg,16105,7edab506f7628da58ac683b6b9554d2d.jpg,683,1024,validation
img_0544,data\raw\img_0544.jpg,11287,07729e318fa891baba6eb212220b95a6.jpg,1024,680,validation
img_0545,data\raw\img_0545.jpg,10542,caa7c7b751d4acf2ef5a8aaf1896d3f0.jpg,683,1024,validation
img_0546,data\raw\img_0546.jpg,17048,8cd47ea6b100369f44879e44ba5950c7.jpg,1024,682,validation
img_0547,data\raw\img_0547.jpg,19179,2adffb322a52bb5e4111ff76b9883f36.jpg,683,1024,validation
img_0548,data\raw\img_0548.jpg,11041,4c796269b7c4578353de5be59efbb9f9.jpg,681,1024,validation
img_0549,data\raw\img_0549.jpg,10118,6c5f2d5942192613d0e6e6340859e326.jpg,683,1024,validation
img_0550,data\raw\img_0550.jpg,13045,ad5d1fdf507a2775c8dd01f336f29ddf.jpg,677,1024,validation
img_0551,data\raw\img_0551.jpg,9573,3847d09a2d4cd130c008c60fdd7832a1.jpg,682,1024,validation
img_0552,data\raw\img_0552.jpg,12009,4258a57f9ae2b08fe1783858ff936596.jpg,1024,785,validation
img_0553,data\raw\img_0553.jpg,19391,9be97731b91f50cb1fabfa8d6d1bf441.jpg,730,1024,validation
img_0554,data\raw\img_0554.jpg,17610,ef9dae290756a8dbcb1cde404da00a1a.jpg,681,1024,validation
img_0555,data\raw\img_0555.jpg,15743,c1df3b91dde14c0937a259345d5c7ca7.jpg,683,1024,validation
img_0556,data\raw\img_0556.jpg,18709,2f7129e13432dae85d1378fffaae0a75.jpg,1024,682,validation
img_0557,data\raw\img_0557.jpg,16504,8937a7dafd3f090901d5bda9aee1ccca.jpg,633,1024,validation
img_0558,data\raw\img_0558.jpg,12543,42bd52d3882424b80d61a7e4f27f2529.jpg,632,1024,validation
img_0559,data\raw\img_0559.jpg,17813,4e872a7fcd5c125164305d750c8688b6.jpg,664,1024,validation
img_0560,data\raw\img_0560.jpg,18332,a62022b349b66f249a0ffbc07f9aa013.jpg,680,1024,validation
img_0561,data\raw\img_0561.jpg,12478,80206b9ade4e359369a5b9c6bbdf4321.jpg,682,1024,validation
img_0562,data\raw\img_0562.jpg,12273,f580bd3f0c42ec8305884c8a19c7a0d1.jpg,682,1024,validation
img_0563,data\raw\img_0563.jpg,12174,7b66a70eae5ccb7bf914f674b7153c5b.jpg,680,1024,validation
img_0564,data\raw\img_0564.jpg,18668,e3f702de1a68d8039e2020cbcf7575d2.jpg,683,1024,validation
img_0565,data\raw\img_0565.jpg,14983,c2d80480b743d45143725a5c223c16d9.jpg,682,1024,validation
img_0566,data\raw\img_0566.jpg,10145,2dfddd4c026c5dfbcf2556557e6290cc.jpg,683,1024,validation
img_0567,data\raw\img_0567.jpg,16117,368ff65f97b6488254686dcb4ed7196e.jpg,680,1024,validation
img_0568,data\raw\img_0568.jpg,19480,317eb8142316b0f17e44fbbb5a8f3667.jpg,683,1024,validation
img_0569,data\raw\img_0569.jpg,11717,2ad4ef98177e257b8d57cdfa8e421bde.jpg,682,1024,validation
img_0570,data\raw\img_0570.jpg,20052,1dc3829659f97c1cff867ef710ece470.jpg,682,1024,validation
img_0571,data\raw\img_0571.jpg,20290,f24b318fd05a1bc7099f0bd83dce9a90.jpg,680,1024,validation
img_0572,data\raw\img_0572.jpg,12257,14ce620645bc27f4710e2141432e7139.jpg,679,1024,validation
img_0573,data\raw\img_0573.jpg,16283,e6468d04328e93755f40b49190b3f801.jpg,1024,680,validation
img_0574,data\raw\img_0574.jpg,20310,15b762ffae2204c3554787051c72670a.jpg,806,1024,validation
img_0575,data\raw\img_0575.jpg,9048,9245bd10e67b50de43ec468e89b5a9b3.jpg,682,1024,validation
img_0576,data\raw\img_0576.jpg,10029,a5ec3cfe2bc9cfb48dea272edef4adeb.jpg,680,1024,validation
img_0577,data\raw\img_0577.jpg,12855,888ce4d1599f17c5b16537b13bad7fc3.jpg,1024,681,validation
img_0578,data\raw\img_0578.jpg,18165,7d9a766f0de2a8aab3004ac1bee9768f.jpg,683,1024,validation
img_0579,data\raw\img_0579.jpg,10764,841690826ff84fb6ca2f6ed238a6be77.jpg,631,1024,validation
img_0580,data\raw\img_0580.jpg,10596,05df3749007ec999df0176b9db7c23e3.jpg,683,1024,validation
img_0581,data\raw\img_0581.jpg,18184,7e0ecb32e5d2a65ad101c8e8a0dc5e7d.jpg,772,1024,validation
img_0582,data\raw\img_0582.jpg,19670,7fbd864b06b76fda165ca6d60c5cf879.jpg,681,1024,validation
img_0583,data\raw\img_0583.jpg,19656,5c0eaf59c2eaf693980708f24a6b818a.jpg,682,1024,validation
img_0584,data\raw\img_0584.jpg,20056,923f3b3e01d45b726bc4da95adab9e08.jpg,682,1024,validation
img_0585,data\raw\img_0585.jpg,13083,25e92d53394ac92b6b9edbbfe7cb0e1e.jpg,615,1024,validation
img_0586,data\raw\img_0586.jpg,19215,296dee66e4ef01a6453434cdd7062b25.jpg,632,1024,validation
img_0587,data\raw\img_0587.jpg,9032,0483fc73ee89d2e8c4b63aeb3af0542c.jpg,682,1024,validation
img_0588,data\raw\img_0588.jpg,11178,eba510e63e2da4c37277cec25cbd9772.jpg,681,1024,validation
img_0589,data\raw\img_0589.jpg,18975,cf7bd43e4005602bc0ba4e2b5763e3a0.jpg,678,1024,validation
img_0590,data\raw\img_0590.jpg,13173,e19d3c4f0e47e23f9f5021b62ac3e07e.jpg,605,1024,validation
img_0591,data\raw\img_0591.jpg,10613,de200aec795d128d7f09ac8e80368058.jpg,682,1024,validation
img_0592,data\raw\img_0592.jpg,19681,bcb708e46152e97a939f51acde40bfbe.jpg,681,1024,validation
img_0593,data\raw\img_0593.jpg,20506,4caf9a623b8931bf6b2f6107af4381fb.jpg,662,1024,validation
img_0594,data\raw\img_0594.jpg,12720,3d2fa82ba639b9d0c3f223ce1d6222fc.jpg,682,1024,validation
img_0595,data\raw\img_0595.jpg,12842,069223d02dcbfbe69af905daeb7fae26.jpg,682,1024,validation
img_0596,data\raw\img_0596.jpg,11902,f4c8049f436b7edcb26c01d3219e14c2.jpg,682,1024,validation
img_0597,data\raw\img_0597.jpg,8947,dd8239e8b7b5f3c9b86babc9754cf4a5.jpg,1024,680,validation
img_0598,data\raw\img_0598.jpg,18831,1e0e966a4adcdb640396d54816534876.jpg,680,1024,validation
img_0599,data\raw\img_0599.jpg,15384,517a8397f4b67050adbbb77fc38d94f3.jpg,1024,680,validation
img_0600,data\raw\img_0600.jpg,17566,629df21f84ffc47d37ab1e3818dfad7a.jpg,1024,768,validation
img_0601,data\raw\img_0601.jpg,10776,219e070fdf1a306f0f229db82cd46c5c.jpg,1024,682,validation
img_0602,data\raw\img_0602.jpg,15604,3c2ec192793fd46391289d2ba4527c09.jpg,683,1024,validation
img_0603,data\raw\img_0603.jpg,20597,381c2a1a91bfd7966a5b50ca82706ddf.jpg,683,1024,validation
img_0604,data\raw\img_0604.jpg,11321,ad4eba200ce58dc412e938f25d2d3098.jpg,1024,681,validation
img_0605,data\raw\img_0605.jpg,18562,a4222aa94c4ed6f7e3a36f553505249b.jpg,1024,680,validation
img_0606,data\raw\img_0606.jpg,17910,cd30c3a3d2eae0659013f8e27938c805.jpg,1024,683,validation
img_0607,data\raw\img_0607.jpg,11419,cbe421f0f567af8dc6dee22ae239e846.jpg,683,1024,validation
img_0608,data\raw\img_0608.jpg,11807,d15a9ee27ee2180fee5ba2447d6c7939.jpg,1024,1024,validation
img_0609,data\raw\img_0609.jpg,10362,8f378da3d84b17ec5740d5531f38f089.jpg,759,1024,validation
img_0610,data\raw\img_0610.jpg,13011,73b8457583eb2fc453caef8b8307bff9.jpg,629,1024,validation
img_0611,data\raw\img_0611.jpg,18247,aa436971de7a39708edbc4d5e9e969cc.jpg,680,1024,validation
img_0612,data\raw\img_0612.jpg,9988,30f78c0b40e3a0cdcd7274a7af53f2ce.jpg,633,1024,validation
img_0613,data\raw\img_0613.jpg,15185,dad3059af72872890ea3be6112567861.jpg,1024,683,validation
img_0614,data\raw\img_0614.jpg,11815,f180b6c2e6e17ad27fe3b30f37612b54.jpg,682,1024,validation
img_0615,data\raw\img_0615.jpg,13428,809906ce0fd1e001d613c9b13e7e8a4e.jpg,682,1024,validation
img_0616,data\raw\img_0616.jpg,10602,3c9745ee71fdc72c43f9baec5f9e27f0.jpg,683,1024,validation
img_0617,data\raw\img_0617.jpg,12054,d4753f6c9f7c2f0efb5c33486ba2bd98.jpg,819,1024,validation
img_0618,data\raw\img_0618.jpg,10160,68d6747a3e74f059dddb6d75f624f21c.jpg,768,1024,validation
img_0619,data\raw\img_0619.jpg,20170,cf9ee579dfff83db95d3ad350557245a.jpg,1024,731,validation
img_0620,data\raw\img_0620.jpg,9390,0b915f1e29a2e2dacf96aacd3cb6a3cc.jpg,1024,683,validation
img_0621,data\raw\img_0621.jpg,13297,e14733841b04c64e75789a91fbe549b3.jpg,771,1024,validation
img_0622,data\raw\img_0622.jpg,13260,abe7f00720ada9f255b8d1355579dc0e.jpg,682,1024,validation
img_0623,data\raw\img_0623.jpg,19097,112a9c9b9c7a97f3f632b2ec7fd064e5.jpg,682,1024,validation
img_0624,data\raw\img_0624.jpg,15871,6729287d748766fc0730d981cc3e2b26.jpg,682,1024,validation
img_0625,data\raw\img_0625.jpg,12829,18b2f32e876170304b2b6860ae127ba5.jpg,682,1024,validation
img_0626,data\raw\img_0626.jpg,15785,08ce85240ea476099fa8e4528b4b8e23.jpg,682,1024,validation
img_0627,data\raw\img_0627.jpg,16619,0b3e3fbcd4ba937b59837f20e2f0888a.jpg,683,1024,validation
img_0628,data\raw\img_0628.jpg,10471,9c09e13e8d3b85d10cbdf08277af395e.jpg,682,1024,validation
img_0629,data\raw\img_0629.jpg,18075,85b908aa7e3e26a871fd720919fa2a38.jpg,508,1024,validation
img_0630,data\raw\img_0630.jpg,19120,5f5e8dd2003101a233a31bfc1b940085.jpg,683,1024,validation
img_0631,data\raw\img_0631.jpg,17689,7c3c0cd188f831a4533f8aa2f5902b64.jpg,633,1024,validation
img_0632,data\raw\img_0632.jpg,15559,0d8803f0181d1d5e0b8d55d886a40c3d.jpg,1024,819,validation
img_0633,data\raw\img_0633.jpg,17333,7e99694263e60924945921f8ea6b3671.jpg,679,1024,validation
img_0634,data\raw\img_0634.jpg,19764,31140648986fc92f80f858c6b2b59304.jpg,633,1024,validation
img_0635,data\raw\img_0635.jpg,19825,838933e4c25036538e2051f23155eb4d.jpg,682,1024,validation
img_0636,data\raw\img_0636.jpg,10905,6b6582dc900f463d0fc31a95c3fbeb49.jpg,768,1024,validation
img_0637,data\raw\img_0637.jpg,16343,deab9c33ce187b69cff3e1b226ddd8ac.jpg,580,1024,validation
img_0638,data\raw\img_0638.jpg,11604,6be62b6a8b3259257de85786c5fd4b76.jpg,1024,683,validation
img_0639,data\raw\img_0639.jpg,9394,7bc3b6a20add1e0aae70f881dd37a2c2.jpg,1024,680,validation
img_0640,data\raw\img_0640.jpg,10650,24de14c8095366da2ad9da3d0f8f827c.jpg,1024,683,validation
img_0641,data\raw\img_0641.jpg,16275,16b7202138bdbb600ee49eadfe63f5f6.jpg,682,1024,validation
img_0642,data\raw\img_0642.jpg,12806,410cd8277df1be20360c734a7b0ebe01.jpg,811,1024,validation
img_0643,data\raw\img_0643.jpg,18183,de699dedf1aade91f713ea59f187f74f.jpg,682,1024,validation
img_0644,data\raw\img_0644.jpg,13317,d1e9977c8d5b658292c8be4aa054af35.jpg,680,1024,validation
img_0645,data\raw\img_0645.jpg,19700,a93069c5bcf17729bce9cab2513a3f67.jpg,681,1024,validation
img_0646,data\raw\img_0646.jpg,12101,ee99633086f0bb34fa10d1cc1509e80f.jpg,678,1024,validation
img_0647,data\raw\img_0647.jpg,16932,ce25fc2ea56c29c024e96686099373b5.jpg,1024,680,validation
img_0648,data\raw\img_0648.jpg,12719,e778753e5302e8047fdddb88aeed0c37.jpg,1024,791,validation
img_0649,data\raw\img_0649.jpg,19441,32a9113ae978781167bebd03f8c61438.jpg,632,1024,validation
img_0650,data\raw\img_0650.jpg,18337,8595caaaab337a576a90e7676f192f63.jpg,735,1024,validation
img_0651,data\raw\img_0651.jpg,16722,d8b36f1be818f71a0ab4224b829c1210.jpg,682,1024,validation
img_0652,data\raw\img_0652.jpg,19945,2f103ab523c1808e842eead692ec5c40.jpg,823,1024,validation
img_0653,data\raw\img_0653.jpg,10215,ebe0b32ae754c3f79cc6f7d35498a5ad.jpg,683,1024,validation
img_0654,data\raw\img_0654.jpg,20531,bbd80ae0b10ae91b4f1f900484d36e8a.jpg,632,1024,validation
img_0655,data\raw\img_0655.jpg,16027,f0ac4ba410f7dd70272184ff5fe4b5ce.jpg,682,1024,validation
img_0656,data\raw\img_0656.jpg,10230,0ff1ad48b959df32af38f42cef26d361.jpg,683,1024,validation
img_0657,data\raw\img_0657.jpg,10544,75850809cabb412eb28ff5b9c732cc5e.jpg,682,1024,validation
img_0658,data\raw\img_0658.jpg,15602,e62cfb6d44074f383e700cd57554431a.jpg,683,1024,validation
img_0659,data\raw\img_0659.jpg,10525,88ed99e20253c0c56a6d70c8664d32ed.jpg,682,1024,validation
img_0660,data\raw\img_0660.jpg,17600,26759016fd26e02207463675219f7fef.jpg,682,1024,validation
img_0661,data\raw\img_0661.jpg,18418,c035ab1c7504b8e89f22f3b2f06abec4.jpg,1024,683,validation
img_0662,data\raw\img_0662.jpg,13390,0548e689638d1e559179b34bc895b72f.jpg,682,1024,validation
img_0663,data\raw\img_0663.jpg,11658,2a2d4fb6f4a74ccbef9eb5410859cea8.jpg,683,1024,validation
img_0664,data\raw\img_0664.jpg,11800,b1a6657a8d2f74010b28d8a9d47be111.jpg,680,1024,validation
img_0665,data\raw\img_0665.jpg,12525,589d99e66e07d67bc0382fba2b95e426.jpg,682,1024,validation
img_0666,data\raw\img_0666.jpg,11240,490173ee33906243fa6610556d755c31.jpg,680,1024,validation
img_0667,data\raw\img_0667.jpg,9764,9ce7b758976ec102f8c3ec502e523969.jpg,683,1024,validation
img_0668,data\raw\img_0668.jpg,10667,0e5ecf98835cbd0dddd1b45c788005c3.jpg,673,1024,validation
img_0669,data\raw\img_0669.jpg,16320,d2eb58326f2ae516be70ba3132c4fd59.jpg,597,1024,validation
img_0670,data\raw\img_0670.jpg,11524,e6e27f124b9b48926ea89258538f2cef.jpg,1024,683,validation
img_0671,data\raw\img_0671.jpg,17039,99601fa457d157b81154d089966c2e3a.jpg,1024,682,validation
img_0672,data\raw\img_0672.jpg,10206,fffea54b50ac7e4bf24688c8614a5f27.jpg,679,1024,validation
img_0673,data\raw\img_0673.jpg,11925,f64abd043fc1cbeda3ef97b762a4092f.jpg,650,1024,validation
img_0674,data\raw\img_0674.jpg,17529,320930dcc25cc8552bba966eff2d06c4.jpg,682,1024,validation
img_0675,data\raw\img_0675.jpg,17655,016247873d36ee0ea830a3827107d52c.jpg,680,1024,validation
img_0676,data\raw\img_0676.jpg,17714,17ee456175e872cf0dea3dee46e06568.jpg,683,1024,validation
img_0677,data\raw\img_0677.jpg,14452,07ca8557b287c88d68ad06b4fe42776b.jpg,682,1024,validation
img_0678,data\raw\img_0678.jpg,17968,dcbbdfd8befcde17f00c35877fb20277.jpg,682,1024,validation
img_0679,data\raw\img_0679.jpg,19326,6096b12d8fc996b65b4b9947b18502ca.jpg,633,1024,validation
img_0680,data\raw\img_0680.jpg,16687,6499b518ea551522410fc199dc73a159.jpg,681,1024,validation
img_0681,data\raw\img_0681.jpg,18159,a89e8cd2564a7e5050c8aa5c5c24c18d.jpg,682,1024,validation
img_0682,data\raw\img_0682.jpg,18516,54c1a7bfcfd8d0c31311a061ee5a0f8c.jpg,682,1024,validation
img_0683,data\raw\img_0683.jpg,16629,05ac586e0bd29fdf12a9506bf05b280b.jpg,702,1024,validation
img_0684,data\raw\img_0684.jpg,19826,2310f7efadf3407b64a2a4532a1d2ee7.jpg,683,1024,validation
img_0685,data\raw\img_0685.jpg,16186,0a45b6b033bf0077a15f484e98f3dbfe.jpg,621,1024,validation
img_0686,data\raw\img_0686.jpg,17443,123318217b814f567b34b30bc843680f.jpg,682,1024,validation
img_0687,data\raw\img_0687.jpg,19824,84fae07c92d39a7347fadf145330f4bc.jpg,767,1024,validation
img_0688,data\raw\img_0688.jpg,19845,d5c1ce96e0780de7d0255958db531baf.jpg,1024,683,validation
img_0689,data\raw\img_0689.jpg,17050,afb8182ab6475db9830b0afafb442f55.jpg,1024,1024,validation
img_0690,data\raw\img_0690.jpg,11446,3b0e3da1465e802b7855e4c532638e7e.jpg,682,1024,validation
img_0691,data\raw\img_0691.jpg,11064,b0ff6edc573ce8ec7e28b608c668a19d.jpg,678,1024,validation
img_0692,data\raw\img_0692.jpg,13483,05af199570c00b817102c3cb6834a6e4.jpg,682,1024,validation
img_0693,data\raw\img_0693.jpg,10000,5a45019f91a09b34caad0730b77f281d.jpg,1024,1024,validation
img_0694,data\raw\img_0694.jpg,15276,88383c53ef2404f1596e41e45ebe5ddd.jpg,683,1024,validation
img_0695,data\raw\img_0695.jpg,16743,dd5a9faddbee8afb6adc6c741da8c914.jpg,682,1024,validation
img_0696,data\raw\img_0696.jpg,14394,b3727cc1c8c81af2822bc1750c6d7b74.jpg,680,1024,validation
img_0697,data\raw\img_0697.jpg,19247,856299572eafa93c80b15e6587779553.jpg,682,1024,validation
img_0698,data\raw\img_0698.jpg,18936,1639f0d883677382b8d728af247c834a.jpg,678,1024,validation
img_0699,data\raw\img_0699.jpg,20204,d992775287c798c35aa862953d8e064d.jpg,817,1024,validation
img_0700,data\raw\img_0700.jpg,11264,227a61b64bca65ba3a3247a253d05fb1.jpg,1024,618,validation
img_0701,data\raw\img_0701.jpg,20712,bfabcacd46568489e6ae0d4952ecccf9.jpg,682,1024,validation
img_0702,data\raw\img_0702.jpg,20490,3dda4e48dc4aaf7cb08016c5ae77a8fb.jpg,1024,682,validation
img_0703,data\raw\img_0703.jpg,20315,f417b7fde41f52411bd9b4eca0e65db4.jpg,681,1024,validation
img_0704,data\raw\img_0704.jpg,17962,77435fc234059dcb9e0bb3d73382bcc7.jpg,1024,813,validation
img_0705,data\raw\img_0705.jpg,16065,ca2e0ac1b45a396c7040b135deff7d66.jpg,682,1024,validation
img_0706,data\raw\img_0706.jpg,17240,b00ba458be2f204c127cbd76d7410a84.jpg,682,1024,validation
img_0707,data\raw\img_0707.jpg,10202,2cf2e1a28edab787da3816136528c1aa.jpg,682,1024,validation
img_0708,data\raw\img_0708.jpg,19223,55cd7f4f81847745f62b4bc59df3df1f.jpg,683,1024,validation
img_0709,data\raw\img_0709.jpg,15431,4e989be425f62825e162da25987cd683.jpg,633,1024,validation
img_0710,data\raw\img_0710.jpg,18638,c7154df1a2a7d442ba4a2f9579622a31.jpg,683,1024,validation
img_0711,data\raw\img_0711.jpg,12291,cf0a241235163a9a66e5e27ee3e02674.jpg,497,1024,validation
img_0712,data\raw\img_0712.jpg,15870,734203a8661cedf46872cb8f86998fe7.jpg,680,1024,validation
img_0713,data\raw\img_0713.jpg,17312,563f37df673fa80cfc369fbcf4a9869a.jpg,680,1024,validation
img_0714,data\raw\img_0714.jpg,17290,8b5635d5a5331e26d0e5135a068976ee.jpg,682,1024,validation
img_0715,data\raw\img_0715.jpg,16056,e772cd6c7cfa25d259f5979012dcf71d.jpg,682,1024,validation
img_0716,data\raw\img_0716.jpg,9142,7f711b75dbc5b87fa5e6e3e0a9622132.jpg,680,1024,validation
img_0717,data\raw\img_0717.jpg,11127,00a325fd4dc22079095ab46330abf7be.jpg,681,1024,validation
img_0718,data\raw\img_0718.jpg,15351,d7054d8a639b2385be571b5795d183cb.jpg,683,1024,validation
img_0719,data\raw\img_0719.jpg,19659,eda89dd86ee5917472dca45f33a70d08.jpg,1024,668,validation
img_0720,data\raw\img_0720.jpg,9953,8eacc19c92ca15c7d79d66bfb2626fe7.jpg,684,1024,validation
img_0721,data\raw\img_0721.jpg,11696,e18e46ee82d41e1a8bad90e817212331.jpg,1024,1024,validation
img_0722,data\raw\img_0722.jpg,15619,8f691c0c5426690c44b91691db150c9c.jpg,1024,681,validation
img_0723,data\raw\img_0723.jpg,12823,d683721cb2d79128cdb41958953d67c3.jpg,682,1024,validation
img_0724,data\raw\img_0724.jpg,10181,520460a9bf6b8159ae2f7dea934ce10e.jpg,683,1024,validation
img_0725,data\raw\img_0725.jpg,16101,e91677348e11b75ee3ccdb9c8fd78032.jpg,682,1024,validation
img_0726,data\raw\img_0726.jpg,9619,25d405f31851734c949c85172cd41f5b.jpg,1024,668,validation
img_0727,data\raw\img_0727.jpg,9250,ac04434c447d537b797dcef55ad597a5.jpg,683,1024,validation
img_0728,data\raw\img_0728.jpg,12275,0f68960d855adfe019da1d4480770b17.jpg,683,1024,validation
img_0729,data\raw\img_0729.jpg,13203,7721da0f16c96201bd7c4369507b734d.jpg,532,1024,validation
img_0730,data\raw\img_0730.jpg,20256,a95fbf0046baf4bb406f4f9e27a70454.jpg,683,1024,validation
img_0731,data\raw\img_0731.jpg,17791,38ce0a95a84489c35fc8f5e145205584.jpg,682,1024,validation
img_0732,data\raw\img_0732.jpg,11967,cdd175f26ac87c01ec64fb2f02268654.jpg,683,1024,validation
img_0733,data\raw\img_0733.jpg,18038,5e9bc1602c42a055f7e8626fc23776a8.jpg,683,1024,validation
img_0734,data\raw\img_0734.jpg,11070,a92c830ce1c63bd3db9624337ce94c0a.jpg,683,1024,validation
img_0735,data\raw\img_0735.jpg,10818,e16c97099cd36459890698e521dff229.jpg,633,1024,validation
img_0736,data\raw\img_0736.jpg,15815,b57c1abdc520418a85d2c94514304670.jpg,677,1024,validation
img_0737,data\raw\img_0737.jpg,20331,201a00e2624e8befe10480933714e626.jpg,682,1024,validation
img_0738,data\raw\img_0738.jpg,12548,dec4eb572fb1895c9e33373bfc1335b1.jpg,1024,682,validation
img_0739,data\raw\img_0739.jpg,16249,240bd00f12d515296843b780abb6ffc7.jpg,682,1024,validation
img_0740,data\raw\img_0740.jpg,9246,81bff1603220ce6e7c218913df9cb8f9.jpg,682,1024,validation
img_0741,data\raw\img_0741.jpg,18771,201ed1164d3ebb6acaa419e5f8328368.jpg,1024,665,validation
img_0742,data\raw\img_0742.jpg,16489,3e57b446b927f69e56d46f3e5db68b37.jpg,682,1024,validation
img_0743,data\raw\img_0743.jpg,12183,3ae36909e5aa4ad018b2601797debf94.jpg,682,1024,validation
img_0744,data\raw\img_0744.jpg,13599,d456b51deebc83e01cfef985d05e063e.jpg,904,1024,validation
